organization,rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
C_CONT_100x3,R34,4.5,4.5,5.835389083702175,0.7352941176470588,0.1774066946167877,100,3,50000,17,2,1.1333333333333334e-06,4e-05,7.076312242834572e-07,1.8151320510234024e-06,1.0969511301390302e-05,0.0001458476169816,6.0000000000000002e-06,3.8461538461538463e-07,15.6,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1717.0759499999974,1589.6,2486.7,20698.4,5,0.7352647058823529,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,4.5,4.5,5.835389083702175,0.7352941176470588,0.1774066946167877,150,2,50000,17,2,1.1333333333333334e-06,4e-05,7.076312242834572e-07,1.8151320510234024e-06,1.0969511301390302e-05,0.0001458476169816,0,1.2142857142857142e-06,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1718.6255340000084,1587.6,2500.7,25019.2,5,0.7352647058823529,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,5.0,5.0,6.335389083702175,0.7352941176470588,0.1581138830084189,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,521.5631980000037,460.9,880.2,11491.5,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,5.0,5.0,6.335389083702175,0.7352941176470588,0.1581138830084189,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1733.659838000014,1601.4,2528.8,24658.5,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,5.0,5.0,6.335389083702175,0.7352941176470588,0.1581138830084189,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1716.0735260000083,1586.5,2498.4,14894.8,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,5.0,5.0,6.335389083702175,0.7352941176470588,0.1581138830084189,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1715.8916560000116,1586.5,2486.9,30896.8,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,5.5,5.5,6.835389083702175,0.7352941176470588,0.1409191465632226,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,522.9708239999976,464.0,878.1,18853.3,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,5.5,5.5,6.835389083702175,0.7352941176470588,0.1409191465632226,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1734.8905359999949,1603.3,2519.1,21170.7,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,5.5,5.5,6.835389083702175,0.7352941176470588,0.1409191465632226,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1714.7979919999957,1589.2,2480.3,26309.3,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,5.5,5.5,6.835389083702175,0.7352941176470588,0.1409191465632226,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1716.2216480000093,1591.3,2480.5,31085.0,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,6.0,6.0,7.335389083702174,0.7352941176470588,0.125594321575479,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,519.2798299999994,461.5,862.2,13397.1,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,6.0,6.0,7.335389083702174,0.7352941176470588,0.125594321575479,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1731.8211959999956,1604.2,2498.7,15325.1,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,6.0,6.0,7.335389083702174,0.7352941176470588,0.125594321575479,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1717.4779079999987,1590.9,2489.5,16242.3,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,6.0,6.0,7.335389083702174,0.7352941176470588,0.125594321575479,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1718.043707999989,1590.2,2485.1,22681.8,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,6.5,6.5,7.835389083702174,0.7352941176470588,0.1119360569284169,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,503.4448699999982,457.5,806.1,9027.8,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,6.5,6.5,7.835389083702174,0.7352941176470588,0.1119360569284169,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1680.6849779999998,1577.8,2361.9,17287.5,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,6.5,6.5,7.835389083702174,0.7352941176470588,0.1119360569284169,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1667.8929160000014,1566.7,2359.7,19082.7,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,6.5,6.5,7.835389083702174,0.7352941176470588,0.1119360569284169,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1665.6576239999977,1564.1,2357.8,26773.8,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,7.0,7.0,8.335389083702175,0.7352941176470588,0.099763115748444,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,510.7306999999976,458.8,842.7999999999998,7477.1,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,7.0,7.0,8.335389083702175,0.7352941176470588,0.099763115748444,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1702.2352119999916,1589.6,2420.5,20025.3,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,7.0,7.0,8.335389083702175,0.7352941176470588,0.099763115748444,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1685.667104000014,1577.6,2410.1,14644.3,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,7.0,7.0,8.335389083702175,0.7352941176470588,0.099763115748444,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1683.6240859999878,1575.2,2396.2,20272.7,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,7.5,7.5,8.835389083702175,0.7352941176470588,0.0889139705019461,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,519.7406820000032,461.8,872.1,20065.5,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,7.5,7.5,8.835389083702175,0.7352941176470588,0.0889139705019461,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1736.5380299999963,1604.4,2509.0,18142.6,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,7.5,7.5,8.835389083702175,0.7352941176470588,0.0889139705019461,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1722.0211660000057,1590.0,2505.2,19342.4,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,7.5,7.5,8.835389083702175,0.7352941176470588,0.0889139705019461,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1718.3656839999935,1587.2,2510.1,16106.7,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,8.0,8.0,9.335389083702175,0.7352941176470588,0.0792446596230556,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,488.0982520000016,450.2,761.2,5543.2,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,8.0,8.0,9.335389083702175,0.7352941176470588,0.0792446596230556,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1628.1411219999993,1540.8,2247.3,25377.0,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,8.0,8.0,9.335389083702175,0.7352941176470588,0.0792446596230556,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1610.664713999998,1528.8,2225.8,14431.1,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,8.0,8.0,9.335389083702175,0.7352941176470588,0.0792446596230556,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1610.122562000013,1527.9,2229.6,12632.3,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,8.5,8.5,9.835389083702175,0.7352941176470588,0.0706268772311377,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,488.1350200000021,450.1,761.0,7244.3,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,8.5,8.5,9.835389083702175,0.7352941176470588,0.0706268772311377,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1624.549554000006,1539.2,2249.2,27419.5,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,8.5,8.5,9.835389083702175,0.7352941176470588,0.0706268772311377,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1607.452242,1525.9,2227.5,12779.9,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,8.5,8.5,9.835389083702175,0.7352941176470588,0.0706268772311377,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1600.499588000004,1523.8,2217.4,13547.3,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,9.0,9.0,10.335389083702175,0.7352941176470588,0.0629462705897083,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,487.16261800000177,448.8,763.1,8666.8,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,9.0,9.0,10.335389083702175,0.7352941176470588,0.0629462705897083,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1616.4609720000014,1533.5,2238.7,18296.2,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,9.0,9.0,10.335389083702175,0.7352941176470588,0.0629462705897083,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1602.3488959999988,1519.2,2226.6,12411.1,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,9.0,9.0,10.335389083702175,0.7352941176470588,0.0629462705897083,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1599.3434659999905,1518.7,2225.3,13354.6,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,9.5,9.5,10.835389083702175,0.7352941176470588,0.0561009227150981,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,489.1314440000007,450.3,771.2999999999998,8712.6,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,9.5,9.5,10.835389083702175,0.7352941176470588,0.0561009227150981,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1610.4684940000009,1527.8,2226.0,11850.8,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,9.5,9.5,10.835389083702175,0.7352941176470588,0.0561009227150981,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1592.8348640000174,1515.4,2212.7,22780.9,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,9.5,9.5,10.835389083702175,0.7352941176470588,0.0561009227150981,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1592.9375639999844,1514.3,2211.4,15838.6,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R34,10.0,10.0,11.335389083702175,0.7352941176470588,0.05,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207.0,206,386,406,407,0.0,0,1,1,0,408,408.0,467.1522319999972,441.2,709.3,8640.399999999998,5,0.7352941176470588,408,59776,1958400000,15300000,13638861996226505075,2026072001,2026072904,0-49999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R34,10.0,10.0,11.335389083702175,0.7352941176470588,0.05,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333337,1545.670533999999,1490.6,2144.1,12852.9,5,0.7352941176470588,408,32256,7110300000,53100000,1081964004045433443,2026072001,2026072904,0-49999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R34,10.0,10.0,11.335389083702175,0.7352941176470588,0.05,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,265,183.5,203,320,340,407,141.0,141,7,2,7,342,247.1111111113164,1534.5925020000086,1480.0,2141.9,18941.3,5,0.7352941176470588,408,32256,7110300000,53100000,10578992849090314627,2026072001,2026072904,0-49999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R34,10.0,10.0,11.335389083702175,0.7352941176470588,0.05,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,406,207.0,206,386,406,407,0.0,0,7,1,7,408,304.0,1528.7068539999962,1478.7,2130.4,12555.3,5,0.7352941176470588,408,32256,7110300000,53100000,13651569207614301575,2026072001,2026072904,0-49999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,MAX_FRAMES_REACHED
