messageIndex,messageBits,receivedBits,syndromeBefore,syndromeAfter,lookupHit,correctedPosition,status,correctedCodeword,decodedMessage
1856,11101000000,111010000001100,0000,0000,false,-1,NO_ERROR,111010000001100,11101000000
1857,11101000001,111010000011111,0000,0000,false,-1,NO_ERROR,111010000011111,11101000001
1858,11101000010,111010000101010,0000,0000,false,-1,NO_ERROR,111010000101010,11101000010
1859,11101000011,111010000111001,0000,0000,false,-1,NO_ERROR,111010000111001,11101000011
1860,11101000100,111010001000000,0000,0000,false,-1,NO_ERROR,111010001000000,11101000100
1861,11101000101,111010001010011,0000,0000,false,-1,NO_ERROR,111010001010011,11101000101
1862,11101000110,111010001100110,0000,0000,false,-1,NO_ERROR,111010001100110,11101000110
1863,11101000111,111010001110101,0000,0000,false,-1,NO_ERROR,111010001110101,11101000111
1864,11101001000,111010010000111,0000,0000,false,-1,NO_ERROR,111010010000111,11101001000
1865,11101001001,111010010010100,0000,0000,false,-1,NO_ERROR,111010010010100,11101001001
1866,11101001010,111010010100001,0000,0000,false,-1,NO_ERROR,111010010100001,11101001010
1867,11101001011,111010010110010,0000,0000,false,-1,NO_ERROR,111010010110010,11101001011
1868,11101001100,111010011001011,0000,0000,false,-1,NO_ERROR,111010011001011,11101001100
1869,11101001101,111010011011000,0000,0000,false,-1,NO_ERROR,111010011011000,11101001101
1870,11101001110,111010011101101,0000,0000,false,-1,NO_ERROR,111010011101101,11101001110
1871,11101001111,111010011111110,0000,0000,false,-1,NO_ERROR,111010011111110,11101001111
1872,11101010000,111010100001001,0000,0000,false,-1,NO_ERROR,111010100001001,11101010000
1873,11101010001,111010100011010,0000,0000,false,-1,NO_ERROR,111010100011010,11101010001
1874,11101010010,111010100101111,0000,0000,false,-1,NO_ERROR,111010100101111,11101010010
1875,11101010011,111010100111100,0000,0000,false,-1,NO_ERROR,111010100111100,11101010011
1876,11101010100,111010101000101,0000,0000,false,-1,NO_ERROR,111010101000101,11101010100
1877,11101010101,111010101010110,0000,0000,false,-1,NO_ERROR,111010101010110,11101010101
1878,11101010110,111010101100011,0000,0000,false,-1,NO_ERROR,111010101100011,11101010110
1879,11101010111,111010101110000,0000,0000,false,-1,NO_ERROR,111010101110000,11101010111
1880,11101011000,111010110000010,0000,0000,false,-1,NO_ERROR,111010110000010,11101011000
1881,11101011001,111010110010001,0000,0000,false,-1,NO_ERROR,111010110010001,11101011001
1882,11101011010,111010110100100,0000,0000,false,-1,NO_ERROR,111010110100100,11101011010
1883,11101011011,111010110110111,0000,0000,false,-1,NO_ERROR,111010110110111,11101011011
1884,11101011100,111010111001110,0000,0000,false,-1,NO_ERROR,111010111001110,11101011100
1885,11101011101,111010111011101,0000,0000,false,-1,NO_ERROR,111010111011101,11101011101
1886,11101011110,111010111101000,0000,0000,false,-1,NO_ERROR,111010111101000,11101011110
1887,11101011111,111010111111011,0000,0000,false,-1,NO_ERROR,111010111111011,11101011111
1888,11101100000,111011000000110,0000,0000,false,-1,NO_ERROR,111011000000110,11101100000
1889,11101100001,111011000010101,0000,0000,false,-1,NO_ERROR,111011000010101,11101100001
1890,11101100010,111011000100000,0000,0000,false,-1,NO_ERROR,111011000100000,11101100010
1891,11101100011,111011000110011,0000,0000,false,-1,NO_ERROR,111011000110011,11101100011
1892,11101100100,111011001001010,0000,0000,false,-1,NO_ERROR,111011001001010,11101100100
1893,11101100101,111011001011001,0000,0000,false,-1,NO_ERROR,111011001011001,11101100101
1894,11101100110,111011001101100,0000,0000,false,-1,NO_ERROR,111011001101100,11101100110
1895,11101100111,111011001111111,0000,0000,false,-1,NO_ERROR,111011001111111,11101100111
1896,11101101000,111011010001101,0000,0000,false,-1,NO_ERROR,111011010001101,11101101000
1897,11101101001,111011010011110,0000,0000,false,-1,NO_ERROR,111011010011110,11101101001
1898,11101101010,111011010101011,0000,0000,false,-1,NO_ERROR,111011010101011,11101101010
1899,11101101011,111011010111000,0000,0000,false,-1,NO_ERROR,111011010111000,11101101011
1900,11101101100,111011011000001,0000,0000,false,-1,NO_ERROR,111011011000001,11101101100
1901,11101101101,111011011010010,0000,0000,false,-1,NO_ERROR,111011011010010,11101101101
1902,11101101110,111011011100111,0000,0000,false,-1,NO_ERROR,111011011100111,11101101110
1903,11101101111,111011011110100,0000,0000,false,-1,NO_ERROR,111011011110100,11101101111
1904,11101110000,111011100000011,0000,0000,false,-1,NO_ERROR,111011100000011,11101110000
1905,11101110001,111011100010000,0000,0000,false,-1,NO_ERROR,111011100010000,11101110001
1906,11101110010,111011100100101,0000,0000,false,-1,NO_ERROR,111011100100101,11101110010
1907,11101110011,111011100110110,0000,0000,false,-1,NO_ERROR,111011100110110,11101110011
1908,11101110100,111011101001111,0000,0000,false,-1,NO_ERROR,111011101001111,11101110100
1909,11101110101,111011101011100,0000,0000,false,-1,NO_ERROR,111011101011100,11101110101
1910,11101110110,111011101101001,0000,0000,false,-1,NO_ERROR,111011101101001,11101110110
1911,11101110111,111011101111010,0000,0000,false,-1,NO_ERROR,111011101111010,11101110111
1912,11101111000,111011110001000,0000,0000,false,-1,NO_ERROR,111011110001000,11101111000
1913,11101111001,111011110011011,0000,0000,false,-1,NO_ERROR,111011110011011,11101111001
1914,11101111010,111011110101110,0000,0000,false,-1,NO_ERROR,111011110101110,11101111010
1915,11101111011,111011110111101,0000,0000,false,-1,NO_ERROR,111011110111101,11101111011
1916,11101111100,111011111000100,0000,0000,false,-1,NO_ERROR,111011111000100,11101111100
1917,11101111101,111011111010111,0000,0000,false,-1,NO_ERROR,111011111010111,11101111101
1918,11101111110,111011111100010,0000,0000,false,-1,NO_ERROR,111011111100010,11101111110
1919,11101111111,111011111110001,0000,0000,false,-1,NO_ERROR,111011111110001,11101111111
1920,11110000000,111100000000101,0000,0000,false,-1,NO_ERROR,111100000000101,11110000000
1921,11110000001,111100000010110,0000,0000,false,-1,NO_ERROR,111100000010110,11110000001
1922,11110000010,111100000100011,0000,0000,false,-1,NO_ERROR,111100000100011,11110000010
1923,11110000011,111100000110000,0000,0000,false,-1,NO_ERROR,111100000110000,11110000011
1924,11110000100,111100001001001,0000,0000,false,-1,NO_ERROR,111100001001001,11110000100
1925,11110000101,111100001011010,0000,0000,false,-1,NO_ERROR,111100001011010,11110000101
1926,11110000110,111100001101111,0000,0000,false,-1,NO_ERROR,111100001101111,11110000110
1927,11110000111,111100001111100,0000,0000,false,-1,NO_ERROR,111100001111100,11110000111
1928,11110001000,111100010001110,0000,0000,false,-1,NO_ERROR,111100010001110,11110001000
1929,11110001001,111100010011101,0000,0000,false,-1,NO_ERROR,111100010011101,11110001001
1930,11110001010,111100010101000,0000,0000,false,-1,NO_ERROR,111100010101000,11110001010
1931,11110001011,111100010111011,0000,0000,false,-1,NO_ERROR,111100010111011,11110001011
1932,11110001100,111100011000010,0000,0000,false,-1,NO_ERROR,111100011000010,11110001100
1933,11110001101,111100011010001,0000,0000,false,-1,NO_ERROR,111100011010001,11110001101
1934,11110001110,111100011100100,0000,0000,false,-1,NO_ERROR,111100011100100,11110001110
1935,11110001111,111100011110111,0000,0000,false,-1,NO_ERROR,111100011110111,11110001111
1936,11110010000,111100100000000,0000,0000,false,-1,NO_ERROR,111100100000000,11110010000
1937,11110010001,111100100010011,0000,0000,false,-1,NO_ERROR,111100100010011,11110010001
1938,11110010010,111100100100110,0000,0000,false,-1,NO_ERROR,111100100100110,11110010010
1939,11110010011,111100100110101,0000,0000,false,-1,NO_ERROR,111100100110101,11110010011
1940,11110010100,111100101001100,0000,0000,false,-1,NO_ERROR,111100101001100,11110010100
1941,11110010101,111100101011111,0000,0000,false,-1,NO_ERROR,111100101011111,11110010101
1942,11110010110,111100101101010,0000,0000,false,-1,NO_ERROR,111100101101010,11110010110
1943,11110010111,111100101111001,0000,0000,false,-1,NO_ERROR,111100101111001,11110010111
1944,11110011000,111100110001011,0000,0000,false,-1,NO_ERROR,111100110001011,11110011000
1945,11110011001,111100110011000,0000,0000,false,-1,NO_ERROR,111100110011000,11110011001
1946,11110011010,111100110101101,0000,0000,false,-1,NO_ERROR,111100110101101,11110011010
1947,11110011011,111100110111110,0000,0000,false,-1,NO_ERROR,111100110111110,11110011011
1948,11110011100,111100111000111,0000,0000,false,-1,NO_ERROR,111100111000111,11110011100
1949,11110011101,111100111010100,0000,0000,false,-1,NO_ERROR,111100111010100,11110011101
1950,11110011110,111100111100001,0000,0000,false,-1,NO_ERROR,111100111100001,11110011110
1951,11110011111,111100111110010,0000,0000,false,-1,NO_ERROR,111100111110010,11110011111
1952,11110100000,111101000001111,0000,0000,false,-1,NO_ERROR,111101000001111,11110100000
1953,11110100001,111101000011100,0000,0000,false,-1,NO_ERROR,111101000011100,11110100001
1954,11110100010,111101000101001,0000,0000,false,-1,NO_ERROR,111101000101001,11110100010
1955,11110100011,111101000111010,0000,0000,false,-1,NO_ERROR,111101000111010,11110100011
1956,11110100100,111101001000011,0000,0000,false,-1,NO_ERROR,111101001000011,11110100100
1957,11110100101,111101001010000,0000,0000,false,-1,NO_ERROR,111101001010000,11110100101
1958,11110100110,111101001100101,0000,0000,false,-1,NO_ERROR,111101001100101,11110100110
1959,11110100111,111101001110110,0000,0000,false,-1,NO_ERROR,111101001110110,11110100111
1960,11110101000,111101010000100,0000,0000,false,-1,NO_ERROR,111101010000100,11110101000
1961,11110101001,111101010010111,0000,0000,false,-1,NO_ERROR,111101010010111,11110101001
1962,11110101010,111101010100010,0000,0000,false,-1,NO_ERROR,111101010100010,11110101010
1963,11110101011,111101010110001,0000,0000,false,-1,NO_ERROR,111101010110001,11110101011
1964,11110101100,111101011001000,0000,0000,false,-1,NO_ERROR,111101011001000,11110101100
1965,11110101101,111101011011011,0000,0000,false,-1,NO_ERROR,111101011011011,11110101101
1966,11110101110,111101011101110,0000,0000,false,-1,NO_ERROR,111101011101110,11110101110
1967,11110101111,111101011111101,0000,0000,false,-1,NO_ERROR,111101011111101,11110101111
1968,11110110000,111101100001010,0000,0000,false,-1,NO_ERROR,111101100001010,11110110000
1969,11110110001,111101100011001,0000,0000,false,-1,NO_ERROR,111101100011001,11110110001
1970,11110110010,111101100101100,0000,0000,false,-1,NO_ERROR,111101100101100,11110110010
1971,11110110011,111101100111111,0000,0000,false,-1,NO_ERROR,111101100111111,11110110011
1972,11110110100,111101101000110,0000,0000,false,-1,NO_ERROR,111101101000110,11110110100
1973,11110110101,111101101010101,0000,0000,false,-1,NO_ERROR,111101101010101,11110110101
1974,11110110110,111101101100000,0000,0000,false,-1,NO_ERROR,111101101100000,11110110110
1975,11110110111,111101101110011,0000,0000,false,-1,NO_ERROR,111101101110011,11110110111
1976,11110111000,111101110000001,0000,0000,false,-1,NO_ERROR,111101110000001,11110111000
1977,11110111001,111101110010010,0000,0000,false,-1,NO_ERROR,111101110010010,11110111001
1978,11110111010,111101110100111,0000,0000,false,-1,NO_ERROR,111101110100111,11110111010
1979,11110111011,111101110110100,0000,0000,false,-1,NO_ERROR,111101110110100,11110111011
1980,11110111100,111101111001101,0000,0000,false,-1,NO_ERROR,111101111001101,11110111100
1981,11110111101,111101111011110,0000,0000,false,-1,NO_ERROR,111101111011110,11110111101
1982,11110111110,111101111101011,0000,0000,false,-1,NO_ERROR,111101111101011,11110111110
1983,11110111111,111101111111000,0000,0000,false,-1,NO_ERROR,111101111111000,11110111111
1984,11111000000,111110000000010,0000,0000,false,-1,NO_ERROR,111110000000010,11111000000
1985,11111000001,111110000010001,0000,0000,false,-1,NO_ERROR,111110000010001,11111000001
1986,11111000010,111110000100100,0000,0000,false,-1,NO_ERROR,111110000100100,11111000010
1987,11111000011,111110000110111,0000,0000,false,-1,NO_ERROR,111110000110111,11111000011
1988,11111000100,111110001001110,0000,0000,false,-1,NO_ERROR,111110001001110,11111000100
1989,11111000101,111110001011101,0000,0000,false,-1,NO_ERROR,111110001011101,11111000101
1990,11111000110,111110001101000,0000,0000,false,-1,NO_ERROR,111110001101000,11111000110
1991,11111000111,111110001111011,0000,0000,false,-1,NO_ERROR,111110001111011,11111000111
1992,11111001000,111110010001001,0000,0000,false,-1,NO_ERROR,111110010001001,11111001000
1993,11111001001,111110010011010,0000,0000,false,-1,NO_ERROR,111110010011010,11111001001
1994,11111001010,111110010101111,0000,0000,false,-1,NO_ERROR,111110010101111,11111001010
1995,11111001011,111110010111100,0000,0000,false,-1,NO_ERROR,111110010111100,11111001011
1996,11111001100,111110011000101,0000,0000,false,-1,NO_ERROR,111110011000101,11111001100
1997,11111001101,111110011010110,0000,0000,false,-1,NO_ERROR,111110011010110,11111001101
1998,11111001110,111110011100011,0000,0000,false,-1,NO_ERROR,111110011100011,11111001110
1999,11111001111,111110011110000,0000,0000,false,-1,NO_ERROR,111110011110000,11111001111
2000,11111010000,111110100000111,0000,0000,false,-1,NO_ERROR,111110100000111,11111010000
2001,11111010001,111110100010100,0000,0000,false,-1,NO_ERROR,111110100010100,11111010001
2002,11111010010,111110100100001,0000,0000,false,-1,NO_ERROR,111110100100001,11111010010
2003,11111010011,111110100110010,0000,0000,false,-1,NO_ERROR,111110100110010,11111010011
2004,11111010100,111110101001011,0000,0000,false,-1,NO_ERROR,111110101001011,11111010100
2005,11111010101,111110101011000,0000,0000,false,-1,NO_ERROR,111110101011000,11111010101
2006,11111010110,111110101101101,0000,0000,false,-1,NO_ERROR,111110101101101,11111010110
2007,11111010111,111110101111110,0000,0000,false,-1,NO_ERROR,111110101111110,11111010111
2008,11111011000,111110110001100,0000,0000,false,-1,NO_ERROR,111110110001100,11111011000
2009,11111011001,111110110011111,0000,0000,false,-1,NO_ERROR,111110110011111,11111011001
2010,11111011010,111110110101010,0000,0000,false,-1,NO_ERROR,111110110101010,11111011010
2011,11111011011,111110110111001,0000,0000,false,-1,NO_ERROR,111110110111001,11111011011
2012,11111011100,111110111000000,0000,0000,false,-1,NO_ERROR,111110111000000,11111011100
2013,11111011101,111110111010011,0000,0000,false,-1,NO_ERROR,111110111010011,11111011101
2014,11111011110,111110111100110,0000,0000,false,-1,NO_ERROR,111110111100110,11111011110
2015,11111011111,111110111110101,0000,0000,false,-1,NO_ERROR,111110111110101,11111011111
2016,11111100000,111111000001000,0000,0000,false,-1,NO_ERROR,111111000001000,11111100000
2017,11111100001,111111000011011,0000,0000,false,-1,NO_ERROR,111111000011011,11111100001
2018,11111100010,111111000101110,0000,0000,false,-1,NO_ERROR,111111000101110,11111100010
2019,11111100011,111111000111101,0000,0000,false,-1,NO_ERROR,111111000111101,11111100011
2020,11111100100,111111001000100,0000,0000,false,-1,NO_ERROR,111111001000100,11111100100
2021,11111100101,111111001010111,0000,0000,false,-1,NO_ERROR,111111001010111,11111100101
2022,11111100110,111111001100010,0000,0000,false,-1,NO_ERROR,111111001100010,11111100110
2023,11111100111,111111001110001,0000,0000,false,-1,NO_ERROR,111111001110001,11111100111
2024,11111101000,111111010000011,0000,0000,false,-1,NO_ERROR,111111010000011,11111101000
2025,11111101001,111111010010000,0000,0000,false,-1,NO_ERROR,111111010010000,11111101001
2026,11111101010,111111010100101,0000,0000,false,-1,NO_ERROR,111111010100101,11111101010
2027,11111101011,111111010110110,0000,0000,false,-1,NO_ERROR,111111010110110,11111101011
2028,11111101100,111111011001111,0000,0000,false,-1,NO_ERROR,111111011001111,11111101100
2029,11111101101,111111011011100,0000,0000,false,-1,NO_ERROR,111111011011100,11111101101
2030,11111101110,111111011101001,0000,0000,false,-1,NO_ERROR,111111011101001,11111101110
2031,11111101111,111111011111010,0000,0000,false,-1,NO_ERROR,111111011111010,11111101111
2032,11111110000,111111100001101,0000,0000,false,-1,NO_ERROR,111111100001101,11111110000
2033,11111110001,111111100011110,0000,0000,false,-1,NO_ERROR,111111100011110,11111110001
2034,11111110010,111111100101011,0000,0000,false,-1,NO_ERROR,111111100101011,11111110010
2035,11111110011,111111100111000,0000,0000,false,-1,NO_ERROR,111111100111000,11111110011
2036,11111110100,111111101000001,0000,0000,false,-1,NO_ERROR,111111101000001,11111110100
2037,11111110101,111111101010010,0000,0000,false,-1,NO_ERROR,111111101010010,11111110101
2038,11111110110,111111101100111,0000,0000,false,-1,NO_ERROR,111111101100111,11111110110
2039,11111110111,111111101110100,0000,0000,false,-1,NO_ERROR,111111101110100,11111110111
2040,11111111000,111111110000110,0000,0000,false,-1,NO_ERROR,111111110000110,11111111000
2041,11111111001,111111110010101,0000,0000,false,-1,NO_ERROR,111111110010101,11111111001
2042,11111111010,111111110100000,0000,0000,false,-1,NO_ERROR,111111110100000,11111111010
2043,11111111011,111111110110011,0000,0000,false,-1,NO_ERROR,111111110110011,11111111011
2044,11111111100,111111111001010,0000,0000,false,-1,NO_ERROR,111111111001010,11111111100
2045,11111111101,111111111011001,0000,0000,false,-1,NO_ERROR,111111111011001,11111111101
