organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer,decisionMode
C_CONT_100x3,R23,1.5,7,102,2000,0.051,0.04219,0.0615315,coarse,Hard
C_CONT_100x3,R23,1.5,8,95,2000,0.0475,0.039014,0.0577209,coarse,Hard
C_CONT_100x3,R23,1.5,9,75,2000,0.0375,0.0300213,0.046752,coarse,Hard
D_CONT_150x2,R23,1.5,-10,52,1000,0.052,0.039873,0.0675557,coarse,Hard
D_CONT_150x2,R23,1.5,-9,46,1000,0.046,0.0346625,0.0608122,coarse,Hard
D_CONT_150x2,R23,1.5,-8,51,1000,0.051,0.0390009,0.0664355,coarse,Hard
D_CONT_150x2,R23,1.5,-7,45,1000,0.045,0.0337995,0.0596828,coarse,Hard
D_CONT_150x2,R23,1.5,-6,43,1000,0.043,0.0320787,0.057419,coarse,Hard
D_CONT_150x2,R23,1.5,-5,45,1000,0.045,0.0337995,0.0596828,coarse,Hard
D_CONT_150x2,R23,1.5,-4,47,1000,0.047,0.0355271,0.0619399,coarse,Hard
D_CONT_150x2,R23,1.5,-3,53,1000,0.053,0.0407465,0.0686746,coarse,Hard
D_CONT_150x2,R23,1.5,-2,51,1000,0.051,0.0390009,0.0664355,coarse,Hard
D_CONT_150x2,R23,1.5,-1,46,1000,0.046,0.0346625,0.0608122,coarse,Hard
D_CONT_150x2,R23,1.5,0,41,1000,0.041,0.030365,0.055148,coarse,Hard
D_CONT_150x2,R23,1.5,1,42,1000,0.042,0.0312209,0.0562844,coarse,Hard
D_CONT_150x2,R23,1.5,2,55,1000,0.055,0.0424974,0.0709084,coarse,Hard
D_CONT_150x2,R23,1.5,3,36,1000,0.036,0.0261156,0.0494357,coarse,Hard
D_CONT_150x2,R23,1.5,4,55,1000,0.055,0.0424974,0.0709084,coarse,Hard
D_CONT_150x2,R23,1.5,5,49,1000,0.049,0.037261,0.0641907,coarse,Hard
D_CONT_150x2,R23,1.5,6,42,1000,0.042,0.0312209,0.0562844,coarse,Hard
D_CONT_150x2,R23,1.5,7,41,1000,0.041,0.030365,0.055148,coarse,Hard
D_CONT_150x2,R23,1.5,8,52,1000,0.052,0.039873,0.0675557,coarse,Hard
D_CONT_150x2,R23,1.5,9,46,1000,0.046,0.0346625,0.0608122,coarse,Hard
B_CONT_50x6,R23,2.0,-10,107,5000,0.0214,0.017741,0.0257939,coarse,Hard
B_CONT_50x6,R23,2.0,-9,90,5000,0.018,0.0146678,0.0220723,coarse,Hard
B_CONT_50x6,R23,2.0,-8,93,5000,0.0186,0.0152079,0.0227313,coarse,Hard
B_CONT_50x6,R23,2.0,-7,91,5000,0.0182,0.0148477,0.0222921,coarse,Hard
B_CONT_50x6,R23,2.0,-6,93,5000,0.0186,0.0152079,0.0227313,coarse,Hard
B_CONT_50x6,R23,2.0,-5,81,5000,0.0162,0.0130539,0.020089,coarse,Hard
B_CONT_50x6,R23,2.0,-4,98,5000,0.0196,0.0161103,0.0238273,coarse,Hard
B_CONT_50x6,R23,2.0,-3,95,5000,0.019,0.0155685,0.02317,coarse,Hard
B_CONT_50x6,R23,2.0,-2,98,5000,0.0196,0.0161103,0.0238273,coarse,Hard
B_CONT_50x6,R23,2.0,-1,85,5000,0.017,0.0137699,0.0209717,coarse,Hard
B_CONT_50x6,R23,2.0,0,101,5000,0.0202,0.016653,0.0244837,coarse,Hard
B_CONT_50x6,R23,2.0,1,99,5000,0.0198,0.0162911,0.0240462,coarse,Hard
B_CONT_50x6,R23,2.0,2,109,5000,0.0218,0.0181044,0.0262299,coarse,Hard
B_CONT_50x6,R23,2.0,3,94,5000,0.0188,0.0153882,0.0229507,coarse,Hard
B_CONT_50x6,R23,2.0,4,105,5000,0.021,0.0173779,0.0253575,coarse,Hard
B_CONT_50x6,R23,2.0,5,100,5000,0.02,0.016472,0.024265,coarse,Hard
B_CONT_50x6,R23,2.0,6,100,5000,0.02,0.016472,0.024265,coarse,Hard
B_CONT_50x6,R23,2.0,7,109,5000,0.0218,0.0181044,0.0262299,coarse,Hard
B_CONT_50x6,R23,2.0,8,115,5000,0.023,0.0191966,0.0275357,coarse,Hard
B_CONT_50x6,R23,2.0,9,97,5000,0.0194,0.0159296,0.0236083,coarse,Hard
C_CONT_100x3,R23,2.0,-10,38,2000,0.019,0.0138738,0.0259704,coarse,Hard
C_CONT_100x3,R23,2.0,-9,35,2000,0.0175,0.0126098,0.0242402,coarse,Hard
C_CONT_100x3,R23,2.0,-8,35,2000,0.0175,0.0126098,0.0242402,coarse,Hard
C_CONT_100x3,R23,2.0,-7,40,2000,0.02,0.0147217,0.0271186,coarse,Hard
C_CONT_100x3,R23,2.0,-6,37,2000,0.0185,0.0134513,0.0253948,coarse,Hard
C_CONT_100x3,R23,2.0,-5,27,2000,0.0135,0.00929449,0.0195708,coarse,Hard
C_CONT_100x3,R23,2.0,-4,37,2000,0.0185,0.0134513,0.0253948,coarse,Hard
C_CONT_100x3,R23,2.0,-3,35,2000,0.0175,0.0126098,0.0242402,coarse,Hard
C_CONT_100x3,R23,2.0,-2,22,2000,0.011,0.00727543,0.0165994,coarse,Hard
C_CONT_100x3,R23,2.0,-1,26,2000,0.013,0.0088869,0.0189803,coarse,Hard
C_CONT_100x3,R23,2.0,0,36,2000,0.018,0.01303,0.024818,coarse,Hard
C_CONT_100x3,R23,2.0,1,30,2000,0.015,0.0105271,0.0213324,coarse,Hard
C_CONT_100x3,R23,2.0,2,37,2000,0.0185,0.0134513,0.0253948,coarse,Hard
C_CONT_100x3,R23,2.0,3,37,2000,0.0185,0.0134513,0.0253948,coarse,Hard
C_CONT_100x3,R23,2.0,4,31,2000,0.0155,0.010941,0.0219166,coarse,Hard
C_CONT_100x3,R23,2.0,5,30,2000,0.015,0.0105271,0.0213324,coarse,Hard
C_CONT_100x3,R23,2.0,6,37,2000,0.0185,0.0134513,0.0253948,coarse,Hard
C_CONT_100x3,R23,2.0,7,39,2000,0.0195,0.0142973,0.026545,coarse,Hard
C_CONT_100x3,R23,2.0,8,40,2000,0.02,0.0147217,0.0271186,coarse,Hard
C_CONT_100x3,R23,2.0,9,30,2000,0.015,0.0105271,0.0213324,coarse,Hard
D_CONT_150x2,R23,2.0,-10,24,1000,0.024,0.0161802,0.0354629,coarse,Hard
D_CONT_150x2,R23,2.0,-9,27,1000,0.027,0.0186214,0.0389987,coarse,Hard
D_CONT_150x2,R23,2.0,-8,20,1000,0.02,0.0129837,0.03069,coarse,Hard
D_CONT_150x2,R23,2.0,-7,21,1000,0.021,0.0137757,0.0318903,coarse,Hard
D_CONT_150x2,R23,2.0,-6,25,1000,0.025,0.0169901,0.0366453,coarse,Hard
D_CONT_150x2,R23,2.0,-5,24,1000,0.024,0.0161802,0.0354629,coarse,Hard
D_CONT_150x2,R23,2.0,-4,23,1000,0.023,0.0153743,0.0342765,coarse,Hard
D_CONT_150x2,R23,2.0,-3,27,1000,0.027,0.0186214,0.0389987,coarse,Hard
D_CONT_150x2,R23,2.0,-2,29,1000,0.029,0.0202664,0.0413384,coarse,Hard
D_CONT_150x2,R23,2.0,-1,25,1000,0.025,0.0169901,0.0366453,coarse,Hard
D_CONT_150x2,R23,2.0,0,23,1000,0.023,0.0153743,0.0342765,coarse,Hard
D_CONT_150x2,R23,2.0,1,26,1000,0.026,0.0178039,0.0378238,coarse,Hard
D_CONT_150x2,R23,2.0,2,32,1000,0.032,0.0227571,0.0448247,coarse,Hard
D_CONT_150x2,R23,2.0,3,23,1000,0.023,0.0153743,0.0342765,coarse,Hard
D_CONT_150x2,R23,2.0,4,29,1000,0.029,0.0202664,0.0413384,coarse,Hard
D_CONT_150x2,R23,2.0,5,28,1000,0.028,0.0194423,0.0401702,coarse,Hard
D_CONT_150x2,R23,2.0,6,24,1000,0.024,0.0161802,0.0354629,coarse,Hard
D_CONT_150x2,R23,2.0,7,26,1000,0.026,0.0178039,0.0378238,coarse,Hard
D_CONT_150x2,R23,2.0,8,27,1000,0.027,0.0186214,0.0389987,coarse,Hard
D_CONT_150x2,R23,2.0,9,27,1000,0.027,0.0186214,0.0389987,coarse,Hard
B_CONT_50x6,R23,2.5,-10,54,5435,0.0099356,0.00762324,0.0129402,coarse,Hard
B_CONT_50x6,R23,2.5,-9,35,5435,0.00643974,0.00463413,0.00894256,coarse,Hard
B_CONT_50x6,R23,2.5,-8,32,5435,0.00588776,0.00417379,0.00829973,coarse,Hard
B_CONT_50x6,R23,2.5,-7,37,5435,0.00680773,0.00494317,0.00936897,coarse,Hard
B_CONT_50x6,R23,2.5,-6,45,5435,0.00827967,0.00619384,0.0110601,coarse,Hard
B_CONT_50x6,R23,2.5,-5,30,5435,0.00551978,0.00386926,0.0078688,coarse,Hard
B_CONT_50x6,R23,2.5,-4,36,5435,0.00662374,0.00478845,0.00915596,coarse,Hard
B_CONT_50x6,R23,2.5,-3,37,5435,0.00680773,0.00494317,0.00936897,coarse,Hard
B_CONT_50x6,R23,2.5,-2,33,5435,0.00607176,0.00432678,0.00851446,coarse,Hard
B_CONT_50x6,R23,2.5,-1,26,5435,0.00478381,0.00326677,0.00700039,coarse,Hard
B_CONT_50x6,R23,2.5,0,29,5435,0.00533579,0.00371778,0.00765256,coarse,Hard
B_CONT_50x6,R23,2.5,1,35,5435,0.00643974,0.00463413,0.00894256,coarse,Hard
B_CONT_50x6,R23,2.5,2,31,5435,0.00570377,0.00402127,0.00808452,coarse,Hard
B_CONT_50x6,R23,2.5,3,29,5435,0.00533579,0.00371778,0.00765256,coarse,Hard
B_CONT_50x6,R23,2.5,4,39,5435,0.00717571,0.00525377,0.00979382,coarse,Hard
B_CONT_50x6,R23,2.5,5,39,5435,0.00717571,0.00525377,0.00979382,coarse,Hard
B_CONT_50x6,R23,2.5,6,38,5435,0.00699172,0.00509829,0.00958158,coarse,Hard
B_CONT_50x6,R23,2.5,7,40,5435,0.00735971,0.00540962,0.0100057,coarse,Hard
B_CONT_50x6,R23,2.5,8,46,5435,0.00846366,0.0063516,0.0112701,coarse,Hard
B_CONT_50x6,R23,2.5,9,42,5435,0.00772769,0.00572235,0.0104284,coarse,Hard
C_CONT_100x3,R23,2.5,-10,23,2174,0.0105796,0.00706005,0.0158257,coarse,Hard
C_CONT_100x3,R23,2.5,-9,11,2174,0.0050598,0.00282767,0.00903795,coarse,Hard
C_CONT_100x3,R23,2.5,-8,13,2174,0.00597976,0.00349797,0.0102043,coarse,Hard
C_CONT_100x3,R23,2.5,-7,18,2174,0.00827967,0.00524371,0.0130503,coarse,Hard
C_CONT_100x3,R23,2.5,-6,13,2174,0.00597976,0.00349797,0.0102043,coarse,Hard
C_CONT_100x3,R23,2.5,-5,13,2174,0.00597976,0.00349797,0.0102043,coarse,Hard
C_CONT_100x3,R23,2.5,-4,14,2174,0.00643974,0.00383992,0.0107807,coarse,Hard
C_CONT_100x3,R23,2.5,-3,14,2174,0.00643974,0.00383992,0.0107807,coarse,Hard
C_CONT_100x3,R23,2.5,-2,8,2174,0.00367985,0.00186581,0.00724479,coarse,Hard
C_CONT_100x3,R23,2.5,-1,7,2174,0.00321987,0.00156058,0.00663169,coarse,Hard
C_CONT_100x3,R23,2.5,0,12,2174,0.00551978,0.00316038,0.00962359,coarse,Hard
C_CONT_100x3,R23,2.5,1,13,2174,0.00597976,0.00349797,0.0102043,coarse,Hard
C_CONT_100x3,R23,2.5,2,15,2174,0.00689972,0.0041858,0.0113532,coarse,Hard
C_CONT_100x3,R23,2.5,3,8,2174,0.00367985,0.00186581,0.00724479,coarse,Hard
C_CONT_100x3,R23,2.5,4,11,2174,0.0050598,0.00282767,0.00903795,coarse,Hard
C_CONT_100x3,R23,2.5,5,20,2174,0.00919963,0.00596324,0.0141675,coarse,Hard
C_CONT_100x3,R23,2.5,6,20,2174,0.00919963,0.00596324,0.0141675,coarse,Hard
C_CONT_100x3,R23,2.5,7,17,2174,0.00781969,0.00488799,0.0124877,coarse,Hard
C_CONT_100x3,R23,2.5,8,20,2174,0.00919963,0.00596324,0.0141675,coarse,Hard
C_CONT_100x3,R23,2.5,9,19,2174,0.00873965,0.0056022,0.0136102,coarse,Hard
D_CONT_150x2,R23,2.5,-10,13,1087,0.0119595,0.00700239,0.020354,coarse,Hard
D_CONT_150x2,R23,2.5,-9,13,1087,0.0119595,0.00700239,0.020354,coarse,Hard
D_CONT_150x2,R23,2.5,-8,10,1087,0.00919963,0.00500465,0.0168514,coarse,Hard
D_CONT_150x2,R23,2.5,-7,10,1087,0.00919963,0.00500465,0.0168514,coarse,Hard
D_CONT_150x2,R23,2.5,-6,18,1087,0.0165593,0.0104999,0.0260237,coarse,Hard
D_CONT_150x2,R23,2.5,-5,8,1087,0.00735971,0.00373391,0.0144552,coarse,Hard
D_CONT_150x2,R23,2.5,-4,9,1087,0.00827967,0.00436201,0.0156606,coarse,Hard
D_CONT_150x2,R23,2.5,-3,12,1087,0.0110396,0.00632623,0.0191967,coarse,Hard
D_CONT_150x2,R23,2.5,-2,11,1087,0.0101196,0.0056599,0.0180296,coarse,Hard
D_CONT_150x2,R23,2.5,-1,10,1087,0.00919963,0.00500465,0.0168514,coarse,Hard
D_CONT_150x2,R23,2.5,0,8,1087,0.00735971,0.00373391,0.0144552,coarse,Hard
D_CONT_150x2,R23,2.5,1,9,1087,0.00827967,0.00436201,0.0156606,coarse,Hard
D_CONT_150x2,R23,2.5,2,8,1087,0.00735971,0.00373391,0.0144552,coarse,Hard
D_CONT_150x2,R23,2.5,3,8,1087,0.00735971,0.00373391,0.0144552,coarse,Hard
D_CONT_150x2,R23,2.5,4,11,1087,0.0101196,0.0056599,0.0180296,coarse,Hard
D_CONT_150x2,R23,2.5,5,8,1087,0.00735971,0.00373391,0.0144552,coarse,Hard
D_CONT_150x2,R23,2.5,6,6,1087,0.00551978,0.00253215,0.0119901,coarse,Hard
D_CONT_150x2,R23,2.5,7,9,1087,0.00827967,0.00436201,0.0156606,coarse,Hard
D_CONT_150x2,R23,2.5,8,6,1087,0.00551978,0.00253215,0.0119901,coarse,Hard
D_CONT_150x2,R23,2.5,9,11,1087,0.0101196,0.0056599,0.0180296,coarse,Hard
B_CONT_50x6,R23,3.0,-10,38,11750,0.00323404,0.00235721,0.00443559,coarse,Hard
B_CONT_50x6,R23,3.0,-9,27,11750,0.00229787,0.00157977,0.00334129,coarse,Hard
B_CONT_50x6,R23,3.0,-8,32,11750,0.0027234,0.00192986,0.003842,coarse,Hard
B_CONT_50x6,R23,3.0,-7,35,11750,0.00297872,0.00214266,0.00413967,coarse,Hard
B_CONT_50x6,R23,3.0,-6,36,11750,0.00306383,0.00221399,0.00423849,coarse,Hard
B_CONT_50x6,R23,3.0,-5,29,11750,0.00246809,0.00171905,0.00354233,coarse,Hard
B_CONT_50x6,R23,3.0,-4,37,11750,0.00314894,0.00228551,0.00433713,coarse,Hard
B_CONT_50x6,R23,3.0,-3,33,11750,0.00280851,0.00200058,0.00394143,coarse,Hard
B_CONT_50x6,R23,3.0,-2,30,11750,0.00255319,0.00178908,0.00364246,coarse,Hard
B_CONT_50x6,R23,3.0,-1,23,11750,0.00195745,0.00130475,0.00293569,coarse,Hard
B_CONT_50x6,R23,3.0,0,31,11750,0.0026383,0.00185935,0.00374234,coarse,Hard
B_CONT_50x6,R23,3.0,1,37,11750,0.00314894,0.00228551,0.00433713,coarse,Hard
B_CONT_50x6,R23,3.0,2,34,11750,0.00289362,0.00207152,0.00404065,coarse,Hard
B_CONT_50x6,R23,3.0,3,30,11750,0.00255319,0.00178908,0.00364246,coarse,Hard
B_CONT_50x6,R23,3.0,4,31,11750,0.0026383,0.00185935,0.00374234,coarse,Hard
B_CONT_50x6,R23,3.0,5,34,11750,0.00289362,0.00207152,0.00404065,coarse,Hard
B_CONT_50x6,R23,3.0,6,39,11750,0.00331915,0.00242908,0.00453387,coarse,Hard
B_CONT_50x6,R23,3.0,7,27,11750,0.00229787,0.00157977,0.00334129,coarse,Hard
B_CONT_50x6,R23,3.0,8,30,11750,0.00255319,0.00178908,0.00364246,coarse,Hard
B_CONT_50x6,R23,3.0,9,28,11750,0.00238298,0.00164928,0.00344195,coarse,Hard
C_CONT_100x3,R23,3.0,-10,13,4700,0.00276596,0.0016172,0.00472686,coarse,Hard
C_CONT_100x3,R23,3.0,-9,8,4700,0.00170213,0.000862754,0.00335539,coarse,Hard
C_CONT_100x3,R23,3.0,-8,5,4700,0.00106383,0.000454487,0.0024881,coarse,Hard
C_CONT_100x3,R23,3.0,-7,13,4700,0.00276596,0.0016172,0.00472686,coarse,Hard
C_CONT_100x3,R23,3.0,-6,8,4700,0.00170213,0.000862754,0.00335539,coarse,Hard
C_CONT_100x3,R23,3.0,-5,9,4700,0.00191489,0.00100778,0.00363555,coarse,Hard
C_CONT_100x3,R23,3.0,-4,12,4700,0.00255319,0.00146117,0.00445771,coarse,Hard
C_CONT_100x3,R23,3.0,-3,11,4700,0.00234043,0.00130739,0.00418631,coarse,Hard
C_CONT_100x3,R23,3.0,-2,9,4700,0.00191489,0.00100778,0.00363555,coarse,Hard
C_CONT_100x3,R23,3.0,-1,5,4700,0.00106383,0.000454487,0.0024881,coarse,Hard
C_CONT_100x3,R23,3.0,0,12,4700,0.00255319,0.00146117,0.00445771,coarse,Hard
C_CONT_100x3,R23,3.0,1,11,4700,0.00234043,0.00130739,0.00418631,coarse,Hard
C_CONT_100x3,R23,3.0,2,14,4700,0.00297872,0.00177524,0.00499401,coarse,Hard
C_CONT_100x3,R23,3.0,3,10,4700,0.00212766,0.00115614,0.00391237,coarse,Hard
C_CONT_100x3,R23,3.0,4,10,4700,0.00212766,0.00115614,0.00391237,coarse,Hard
C_CONT_100x3,R23,3.0,5,14,4700,0.00297872,0.00177524,0.00499401,coarse,Hard
C_CONT_100x3,R23,3.0,6,15,4700,0.00319149,0.00193509,0.00525934,coarse,Hard
C_CONT_100x3,R23,3.0,7,12,4700,0.00255319,0.00146117,0.00445771,coarse,Hard
C_CONT_100x3,R23,3.0,8,9,4700,0.00191489,0.00100778,0.00363555,coarse,Hard
C_CONT_100x3,R23,3.0,9,11,4700,0.00234043,0.00130739,0.00418631,coarse,Hard
D_CONT_150x2,R23,3.0,-10,10,2350,0.00425532,0.00231307,0.00781568,coarse,Hard
D_CONT_150x2,R23,3.0,-9,4,2350,0.00170213,0.000662117,0.00436858,coarse,Hard
D_CONT_150x2,R23,3.0,-8,7,2350,0.00297872,0.00144364,0.00613608,coarse,Hard
D_CONT_150x2,R23,3.0,-7,8,2350,0.00340426,0.001726,0.0067034,coarse,Hard
D_CONT_150x2,R23,3.0,-6,8,2350,0.00340426,0.001726,0.0067034,coarse,Hard
D_CONT_150x2,R23,3.0,-5,5,2350,0.00212766,0.000909141,0.00497123,coarse,Hard
D_CONT_150x2,R23,3.0,-4,5,2350,0.00212766,0.000909141,0.00497123,coarse,Hard
D_CONT_150x2,R23,3.0,-3,7,2350,0.00297872,0.00144364,0.00613608,coarse,Hard
D_CONT_150x2,R23,3.0,-2,7,2350,0.00297872,0.00144364,0.00613608,coarse,Hard
D_CONT_150x2,R23,3.0,-1,3,2350,0.0012766,0.000434251,0.00374677,coarse,Hard
D_CONT_150x2,R23,3.0,0,5,2350,0.00212766,0.000909141,0.00497123,coarse,Hard
D_CONT_150x2,R23,3.0,1,7,2350,0.00297872,0.00144364,0.00613608,coarse,Hard
D_CONT_150x2,R23,3.0,2,5,2350,0.00212766,0.000909141,0.00497123,coarse,Hard
D_CONT_150x2,R23,3.0,3,5,2350,0.00212766,0.000909141,0.00497123,coarse,Hard
D_CONT_150x2,R23,3.0,4,5,2350,0.00212766,0.000909141,0.00497123,coarse,Hard
D_CONT_150x2,R23,3.0,5,4,2350,0.00170213,0.000662117,0.00436858,coarse,Hard
D_CONT_150x2,R23,3.0,6,7,2350,0.00297872,0.00144364,0.00613608,coarse,Hard
D_CONT_150x2,R23,3.0,7,4,2350,0.00170213,0.000662117,0.00436858,coarse,Hard
D_CONT_150x2,R23,3.0,8,4,2350,0.00170213,0.000662117,0.00436858,coarse,Hard
D_CONT_150x2,R23,3.0,9,4,2350,0.00170213,0.000662117,0.00436858,coarse,Hard
B_CONT_50x6,R23,3.5,-10,42,32010,0.00131209,0.00097091,0.00177295,coarse,Hard
B_CONT_50x6,R23,3.5,-9,20,32010,0.000624805,0.000404519,0.000964934,coarse,Hard
B_CONT_50x6,R23,3.5,-8,24,32010,0.000749766,0.000503914,0.00111543,coarse,Hard
B_CONT_50x6,R23,3.5,-7,28,32010,0.000874727,0.000605291,0.00126395,coarse,Hard
B_CONT_50x6,R23,3.5,-6,26,32010,0.000812246,0.000554383,0.00118991,coarse,Hard
B_CONT_50x6,R23,3.5,-5,25,32010,0.000781006,0.00052909,0.00115273,coarse,Hard
B_CONT_50x6,R23,3.5,-4,32,32010,0.000999688,0.00070825,0.00141088,coarse,Hard
B_CONT_50x6,R23,3.5,-3,30,32010,0.000937207,0.000656592,0.00133759,coarse,Hard
B_CONT_50x6,R23,3.5,-2,26,32010,0.000812246,0.000554383,0.00118991,coarse,Hard
B_CONT_50x6,R23,3.5,-1,27,32010,0.000843486,0.000579785,0.00122698,coarse,Hard
B_CONT_50x6,R23,3.5,0,35,32010,0.00109341,0.000786337,0.00152021,coarse,Hard
B_CONT_50x6,R23,3.5,1,34,32010,0.00106217,0.000760233,0.00148384,coarse,Hard
B_CONT_50x6,R23,3.5,2,28,32010,0.000874727,0.000605291,0.00126395,coarse,Hard
B_CONT_50x6,R23,3.5,3,23,32010,0.000718525,0.00047886,0.00107801,coarse,Hard
B_CONT_50x6,R23,3.5,4,34,32010,0.00106217,0.000760233,0.00148384,coarse,Hard
B_CONT_50x6,R23,3.5,5,32,32010,0.000999688,0.00070825,0.00141088,coarse,Hard
B_CONT_50x6,R23,3.5,6,30,32010,0.000937207,0.000656592,0.00133759,coarse,Hard
B_CONT_50x6,R23,3.5,7,31,32010,0.000968447,0.000682379,0.00137428,coarse,Hard
B_CONT_50x6,R23,3.5,8,22,32010,0.000687285,0.000453937,0.00104046,coarse,Hard
B_CONT_50x6,R23,3.5,9,34,32010,0.00106217,0.000760233,0.00148384,coarse,Hard
C_CONT_100x3,R23,3.5,-10,17,12804,0.00132771,0.000829155,0.0021254,coarse,Hard
C_CONT_100x3,R23,3.5,-9,8,12804,0.000624805,0.000316637,0.00123253,coarse,Hard
C_CONT_100x3,R23,3.5,-8,8,12804,0.000624805,0.000316637,0.00123253,coarse,Hard
C_CONT_100x3,R23,3.5,-7,14,12804,0.00109341,0.000651455,0.00183464,coarse,Hard
C_CONT_100x3,R23,3.5,-6,12,12804,0.000937207,0.00053622,0.00163756,coarse,Hard
C_CONT_100x3,R23,3.5,-5,10,12804,0.000781006,0.000424295,0.00143718,coarse,Hard
C_CONT_100x3,R23,3.5,-4,11,12804,0.000859107,0.000479793,0.00153783,coarse,Hard
C_CONT_100x3,R23,3.5,-3,13,12804,0.00101531,0.00059347,0.00173647,coarse,Hard
C_CONT_100x3,R23,3.5,-2,10,12804,0.000781006,0.000424295,0.00143718,coarse,Hard
C_CONT_100x3,R23,3.5,-1,11,12804,0.000859107,0.000479793,0.00153783,coarse,Hard
C_CONT_100x3,R23,3.5,0,16,12804,0.00124961,0.000769355,0.00202904,coarse,Hard
C_CONT_100x3,R23,3.5,1,16,12804,0.00124961,0.000769355,0.00202904,coarse,Hard
C_CONT_100x3,R23,3.5,2,12,12804,0.000937207,0.00053622,0.00163756,coarse,Hard
C_CONT_100x3,R23,3.5,3,10,12804,0.000781006,0.000424295,0.00143718,coarse,Hard
C_CONT_100x3,R23,3.5,4,11,12804,0.000859107,0.000479793,0.00153783,coarse,Hard
C_CONT_100x3,R23,3.5,5,13,12804,0.00101531,0.00059347,0.00173647,coarse,Hard
C_CONT_100x3,R23,3.5,6,12,12804,0.000937207,0.00053622,0.00163756,coarse,Hard
C_CONT_100x3,R23,3.5,7,12,12804,0.000937207,0.00053622,0.00163756,coarse,Hard
C_CONT_100x3,R23,3.5,8,10,12804,0.000781006,0.000424295,0.00143718,coarse,Hard
C_CONT_100x3,R23,3.5,9,16,12804,0.00124961,0.000769355,0.00202904,coarse,Hard
D_CONT_150x2,R23,3.5,-10,7,6402,0.00109341,0.000529754,0.00225543,coarse,Hard
D_CONT_150x2,R23,3.5,-9,2,6402,0.000312402,8.56762e-05,0.00113843,coarse,Hard
D_CONT_150x2,R23,3.5,-8,4,6402,0.000624805,0.000243,0.00160554,coarse,Hard
D_CONT_150x2,R23,3.5,-7,5,6402,0.000781006,0.000333644,0.00182711,coarse,Hard
D_CONT_150x2,R23,3.5,-6,5,6402,0.000781006,0.000333644,0.00182711,coarse,Hard
D_CONT_150x2,R23,3.5,-5,4,6402,0.000624805,0.000243,0.00160554,coarse,Hard
D_CONT_150x2,R23,3.5,-4,6,6402,0.000937207,0.000429599,0.00204337,coarse,Hard
D_CONT_150x2,R23,3.5,-3,5,6402,0.000781006,0.000333644,0.00182711,coarse,Hard
D_CONT_150x2,R23,3.5,-2,6,6402,0.000937207,0.000429599,0.00204337,coarse,Hard
D_CONT_150x2,R23,3.5,-1,6,6402,0.000937207,0.000429599,0.00204337,coarse,Hard
D_CONT_150x2,R23,3.5,0,5,6402,0.000781006,0.000333644,0.00182711,coarse,Hard
D_CONT_150x2,R23,3.5,1,5,6402,0.000781006,0.000333644,0.00182711,coarse,Hard
D_CONT_150x2,R23,3.5,2,6,6402,0.000937207,0.000429599,0.00204337,coarse,Hard
D_CONT_150x2,R23,3.5,3,8,6402,0.00124961,0.00063334,0.00246406,coarse,Hard
D_CONT_150x2,R23,3.5,4,9,6402,0.00140581,0.000739794,0.00266982,coarse,Hard
D_CONT_150x2,R23,3.5,5,9,6402,0.00140581,0.000739794,0.00266982,coarse,Hard
D_CONT_150x2,R23,3.5,6,6,6402,0.000937207,0.000429599,0.00204337,coarse,Hard
D_CONT_150x2,R23,3.5,7,7,6402,0.00109341,0.000529754,0.00225543,coarse,Hard
D_CONT_150x2,R23,3.5,8,5,6402,0.000781006,0.000333644,0.00182711,coarse,Hard
D_CONT_150x2,R23,3.5,9,5,6402,0.000781006,0.000333644,0.00182711,coarse,Hard
B_CONT_50x6,R23,4.0,-10,20,96610,0.000207018,0.000134022,0.000319758,coarse,Hard
B_CONT_50x6,R23,4.0,-9,18,96610,0.000186316,0.000117862,0.000294516,coarse,Hard
B_CONT_50x6,R23,4.0,-8,23,96610,0.000238071,0.000158652,0.000357232,coarse,Hard
B_CONT_50x6,R23,4.0,-7,20,96610,0.000207018,0.000134022,0.000319758,coarse,Hard
B_CONT_50x6,R23,4.0,-6,19,96610,0.000196667,0.000125914,0.000307166,coarse,Hard
B_CONT_50x6,R23,4.0,-5,18,96610,0.000186316,0.000117862,0.000294516,coarse,Hard
B_CONT_50x6,R23,4.0,-4,27,96610,0.000279474,0.000192088,0.0004066,coarse,Hard
B_CONT_50x6,R23,4.0,-3,21,96610,0.000217369,0.000142184,0.000332297,coarse,Hard
B_CONT_50x6,R23,4.0,-2,33,96610,0.00034158,0.000243245,0.000479648,coarse,Hard
B_CONT_50x6,R23,4.0,-1,29,96610,0.000300176,0.00020902,0.000431069,coarse,Hard
B_CONT_50x6,R23,4.0,0,39,96610,0.000403685,0.000295335,0.000551764,coarse,Hard
B_CONT_50x6,R23,4.0,1,33,96610,0.00034158,0.000243245,0.000479648,coarse,Hard
B_CONT_50x6,R23,4.0,2,24,96610,0.000248421,0.000166952,0.000369632,coarse,Hard
B_CONT_50x6,R23,4.0,3,26,96610,0.000269123,0.000183672,0.000394314,coarse,Hard
B_CONT_50x6,R23,4.0,4,31,96610,0.000320878,0.000226076,0.000455415,coarse,Hard
B_CONT_50x6,R23,4.0,5,28,96610,0.000289825,0.000200537,0.000418851,coarse,Hard
